created_at,user,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,retweeted_status,quoted_status,text,favorited_by,scopes,display_text_width,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-09-07T15:54:40Z,cerave,1567541871060066300,1567541871060066307,@painwillsubside We're so happy to hear this! Keep us updated on your skincare journey! 💙,FALSE,89,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1567156520374407200,1567156520374407168,1340485659325173800,1340485659325173760,painwillsubside,,,,NA,FALSE,0,1,FALSE,FALSE,en,NA,,,@painwillsubside We're so happy to hear this! Keep us updated on your skincare journey! 💙,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T15:45:16Z,cerave,1567539505451733e3,1567539505451732993,"@KristaSparks95 CeraVe, a brand of L’Oréal, does not test on animals. At L’Oréal, we care for animal welfare and we are for a world without animal testing. For more information, please click here: https://t.co/TqziPULkpw",FALSE,220,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1567139614003011600,1567139614003011586,825835174382407700,825835174382407685,KristaSparks95,,,,NA,FALSE,0,0,FALSE,FALSE,en,FALSE,,,"@KristaSparks95 CeraVe, a brand of L’Oréal, does not test on animals. At L’Oréal, we care for animal welfare and we are for a world without animal testing. For more information, please click here: https://t.co/TqziPULkpw",NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T15:40:15Z,cerave,15675382441658e5,1567538244165799937,@paupow Hi there! Our products are developed with dermatologists and maintain the highest standards for both efficacy and safety. We evaluate and optimize our formulations on an ongoing basis and are pleased to share that we are removing parabens from more of our products.,FALSE,273,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1566949322402304e3,1566949322402304000,15718401,15718401,paupow,,,,NA,FALSE,0,5,FALSE,FALSE,en,NA,,,@paupow Hi there! Our products are developed with dermatologists and maintain the highest standards for both efficacy and safety. We evaluate and optimize our formulations on an ongoing basis and are pleased to share that we are removing parabens from more of our products.,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T15:38:26Z,cerave,1567537787250802700,1567537787250802691,@TacticalCivics1 Hi there! We can assure you that our products go through extensive testing to provide the best and safest possible products for our consumers. The ingredients we use are selected because of their record of safety for use by the consumer.,FALSE,254,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1566925309542367200,1566925309542367232,4817019068,4817019068,TacticalCivics1,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,,,@TacticalCivics1 Hi there! We can assure you that our products go through extensive testing to provide the best and safest possible products for our consumers. The ingredients we use are selected because of their record of safety for use by the consumer.,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T15:31:44Z,cerave,1567536100528324600,1567536100528324609,@NikaLuxe We’re so glad to hear our products are giving you great results! Thanks for being a fan! 💙,FALSE,100,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1567193367297097700,1567193367297097729,412789342,412789342,NikaLuxe,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,,,@NikaLuxe We’re so glad to hear our products are giving you great results! Thanks for being a fan! 💙,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T14:49:02Z,cerave,1567525355556163600,1567525355556163584,"We're here to help you identify which acne products are right for you 💙
With so many products to choose from, we know it can be hard to know where to start.

⬇️ We want to know - which CeraVe acne product do you want to try?

#CeraVe #DevelopedWithDerms https://t.co/P4b5H8fMVz",FALSE,253,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,9,64,FALSE,FALSE,en,FALSE,,,"We're here to help you identify which acne products are right for you 💙
With so many products to choose from, we know it can be hard to know where to start.

⬇️ We want to know - which CeraVe acne product do you want to try?

#CeraVe #DevelopedWithDerms https://t.co/P4b5H8fMVz",NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T06:02:42Z,cerave,1567392898580193300,1567392898580193282,@theboundcare Thanks for sharing! 💙,FALSE,35,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1566278210392068e3,1566278210392068096,1566256728337154e3,1566256728337154049,theboundcare,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,,,@theboundcare Thanks for sharing! 💙,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T20:24:27Z,cerave,1567247376171032600,1567247376171032576,@javacouvee Thanks for the love 💙 What’s your favorite product?,FALSE,63,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1566438892529545200,1566438892529545216,1087646380095504400,1087646380095504384,javacouvee,,,,NA,FALSE,0,0,FALSE,FALSE,en,NA,,,@javacouvee Thanks for the love 💙 What’s your favorite product?,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T16:10:45Z,cerave,1567183530630807600,1567183530630807553,@ClaireCre8tes We suggest trying our Eczema Creamy Oil! This will help restore your skin barrier and allow it to hold onto moisture.,FALSE,132,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1567041917908549600,1567041917908549632,147106775,147106775,ClaireCre8tes,,,,NA,FALSE,0,2,FALSE,FALSE,en,NA,,,@ClaireCre8tes We suggest trying our Eczema Creamy Oil! This will help restore your skin barrier and allow it to hold onto moisture.,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T15:57:50Z,cerave,1567180281181864e3,1567180281181863941,@perpetualpaige Amazing! We’re so glad you’re a fan! 💙,FALSE,54,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1566960752925331500,1566960752925331457,30469619,30469619,perpetualpaige,,,,NA,FALSE,0,1,FALSE,FALSE,en,NA,,,@perpetualpaige Amazing! We’re so glad you’re a fan! 💙,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T15:47:25Z,cerave,1567177660668776400,1567177660668776449,@NikaLuxe We're so glad you're a fan! Which product is your favorite? 💙,FALSE,71,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1566810861859217400,1566810861859217414,412789342,412789342,NikaLuxe,,,,NA,FALSE,0,1,FALSE,FALSE,en,NA,,,@NikaLuxe We're so glad you're a fan! Which product is your favorite? 💙,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T15:46:59Z,cerave,1567177549129678800,1567177549129678848,"@Tom_Allison_ Welcome to @tiktok_us, Tom! We can't wait to hear about all things skincare, ceramides, and CeraVe 💙",FALSE,114,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1567153687067230200,1567153687067230213,1114561474867925e3,1114561474867924993,Tom_Allison_,,,,NA,FALSE,0,8,FALSE,FALSE,en,NA,,,"@Tom_Allison_ Welcome to @tiktok_us, Tom! We can't wait to hear about all things skincare, ceramides, and CeraVe 💙",NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T15:45:40Z,cerave,1567177218022940700,1567177218022940672,@mheenarhlicious We're so glad you're a fan 💙,FALSE,45,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1567166353835958300,1567166353835958274,1028298418232406e3,1028298418232406016,mheenarhlicious,,,,NA,FALSE,0,2,FALSE,FALSE,en,NA,,,@mheenarhlicious We're so glad you're a fan 💙,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T15:37:46Z,cerave,1567175229956411400,1567175229956411393,"@AnnAnyango17 Hi Ann, thanks for reaching out. We are currently working to expand globally. For more information about product availability globally, please visit https://t.co/W4TZzExyoW and stay tuned for updates!",FALSE,214,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1566799769758056400,1566799769758056449,1481213015198417e3,1481213015198416896,AnnAnyango17,,,,NA,FALSE,0,1,FALSE,FALSE,en,FALSE,,,"@AnnAnyango17 Hi Ann, thanks for reaching out. We are currently working to expand globally. For more information about product availability globally, please visit https://t.co/W4TZzExyoW and stay tuned for updates!",NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T15:36:40Z,cerave,1567174953396576300,1567174953396576256,"@royaltytribrid Hi there! Thanks for being a fan! 💙 CeraVe samples are distributed through physicians’ offices (dermatologists, podiatrists, and pediatricians) as well as drug store programs at CVS and Walgreens, and on bonus packs!",FALSE,232,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",1566530239534141400,1566530239534141441,1273001011028938800,1273001011028938752,royaltytribrid,,,,NA,FALSE,0,1,FALSE,FALSE,en,NA,,,"@royaltytribrid Hi there! Thanks for being a fan! 💙 CeraVe samples are distributed through physicians’ offices (dermatologists, podiatrists, and pediatricians) as well as drug store programs at CVS and Walgreens, and on bonus packs!",NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
